1	0.0	0.0	0.023989058128622086
2	0.0	0.0	0.04793439921848629
3	0.0	0.0	0.0717925075701871
4	0.0	0.0	0.0955202683792994
5	0.0	0.0	0.11907516375211041
6	0.0	0.0	0.14241546347972056
7	0.0	0.0	0.16550040894877438
8	0.0	0.0	0.18829038867071396
9	0.0	0.0	0.2107471040362524
10	0.0	0.0	0.23283372404483446
11	0.0	0.0	0.25451502791691627
12	0.0	0.0	0.2757575346664396
13	0.0	0.0	0.29652961888824664
14	0.0	0.0	0.3168016121966982
15	0.0	0.0	0.33654588993382417
16	0.0	0.0	0.3557369429445197
17	0.0	0.0	0.3743514343894509
18	0.0	0.0	0.3923682417306187
19	0.0	0.0	0.4097684841775109
20	0.0	0.0	0.42653553602144634
21	0.0	0.0	0.4426550264105145
22	0.0	0.0	0.4581148262263403
23	0.0	0.0	0.472905022816087
24	0.0	0.0	0.4870178834084205
25	0.0	0.0	0.5004478081007314
26	0.0	0.0	0.5131912733472467
27	0.0	0.0	0.525246766904545
28	0.0	0.0	0.5366147152034463
29	0.0	0.0	0.5472974041155046
30	0.0	0.0	0.5572988940697443
31	0.0	0.0	0.5666249304522917
32	0.0	0.0	0.5752828501896537
33	0.0	0.0	0.5832814853770594
34	0.0	0.0	0.5906310647679608
35	0.0	0.0	0.5973431138908654
36	0.0	0.0	0.603430354506422
37	0.0	0.0	0.6089066040622997
38	0.0	0.0	0.6137866757469231
39	0.0	0.0	0.6180862796865089
40	0.0	0.0	0.6218219257738651
41	0.0	0.0	0.6250108285627578
42	0.0	0.0	0.6276708146088477
43	0.0	0.0	0.6298202325877004
44	0.0	0.0	0.6314778664724917
45	0.0	0.0	0.6326628520089905
46	0.0	0.0	0.6333945966833571
47	0.0	0.0	0.6336927033393073
48	0.0	0.0	0.6335768975652698
49	0.0	0.0	0.6330669589392638
50	0.0	0.0	0.6321826561892645
51	0.0	0.0	0.6309436862996859
52	0.0	0.0	0.629369617570156
53	0.0	0.0	0.6274798366108443
54	0.0	0.0	0.6252934992390535
55	0.0	0.0	0.6228294852244501
56	0.0	0.0	0.6201063568150149
57	0.0	0.0	0.6171423209623881
58	0.0	0.0	0.6139551951536107
59	0.0	0.0	0.6105623767461801
60	0.0	0.0	0.6069808156947116
61	0.0	0.0	0.6032269905502088
62	0.0	0.0	0.5993168876068689
63	0.0	0.0	0.5952659830664024
64	0.0	0.0	0.5910892280859135
65	0.0	0.0	0.5868010365724028
66	0.0	0.0	0.5824152755848351
67	0.0	0.0	0.577945258203382
68	0.0	0.0	0.5734037387248645
69	0.0	0.0	0.5688029100434969
70	0.0	0.0	0.564154403076745
71	0.0	0.0	0.5594692880973845
72	0.0	0.0	0.5547580778346547
73	0.0	0.0	0.5500307322096881
74	0.0	0.0	0.5452966645731238
75	0.0	0.0	0.5405647493159392
76	0.0	0.0	0.5358433307280205
77	0.0	0.0	0.5311402329827942
78	0.0	0.0	0.526462771130337
79	0.0	0.0	0.5218177629857068
80	0.0	0.0	0.5172115418037857
81	0.0	0.0	0.5126499696366393
82	0.0	0.0	0.5081384512742527
83	0.0	0.0	0.5036819486744621
84	0.0	0.0	0.499284995792939
85	0.0	0.0	0.4949517137291578
86	0.0	0.0	0.4906858261093718
87	0.0	0.0	0.48649067463269685
88	0.0	0.0	0.48236923471144216
89	0.0	0.0	0.4783241311417997
90	0.0	0.0	0.47435765374589334
91	0.0	0.0	0.4704717729309703
92	0.0	0.0	0.4666681551161789
93	0.0	0.0	0.4629481779818939
94	0.0	0.0	0.4593129455009208
95	0.0	0.0	0.4557633027151092
96	0.0	0.0	0.4522998502249366
97	0.0	0.0	0.44892295836346513
98	0.0	0.0	0.4456327810297334
99	0.0	0.0	0.44242926916010716
100	0.0	0.0	0.4393121838193822
101	0.0	0.0	0.4362811088965039
102	0.0	0.0	0.4333354633926428
103	0.0	0.0	0.4304745132920469
104	0.0	0.0	0.42769738300857973
105	0.0	0.0	0.4250030664031525
106	0.0	0.0	0.4223904373693758
107	0.0	0.0	0.4198582599866944
108	0.0	0.0	0.4174051982420325
109	0.0	0.0	0.4150298253225786
110	0.0	0.0	0.4127306324837791
111	0.0	0.0	0.4105060374978991
112	0.0	0.0	0.40835439268965507
