141       -0.25591        1.54403       0.499197      -0.409106              0        1.00039         1.0002          0.001
142      -0.256668        1.55727       0.519782      -0.406901              0        1.00038        1.00019          0.001
143      -0.257405        1.57021       0.540428      -0.404331              0        1.00037        1.00018          0.001
144       -0.25812        1.58286       0.561121      -0.401393              0        1.00036        1.00018          0.001
145      -0.258814        1.59522       0.581846      -0.398087              0        1.00035        1.00017          0.001
146      -0.259488        1.60729       0.602587      -0.394411              0        1.00034        1.00017          0.001
147      -0.260143        1.61908       0.623331      -0.390364              0        1.00033        1.00016          0.001
148      -0.260779         1.6306       0.644063      -0.385947              0        1.00032        1.00016          0.001
149      -0.261397        1.64184       0.664769      -0.381161              0        1.00031        1.00015          0.001
150      -0.261998        1.65282       0.685435      -0.376007              0         1.0003        1.00015          0.001
151      -0.262581        1.66353       0.706049      -0.370487              0        1.00029        1.00015          0.001
152      -0.263149        1.67399       0.726598      -0.364603              0        1.00028        1.00014          0.001
153      -0.263701        1.68419       0.747069      -0.358359              0        1.00028        1.00014          0.001
154      -0.264239        1.69414        0.76745      -0.351757              0        1.00027        1.00013          0.001
155      -0.264763        1.70385        0.78773      -0.344801              0        1.00026        1.00013          0.001
156      -0.265273        1.71333       0.807898      -0.337497              0        1.00026        1.00013          0.001
157      -0.265772        1.72257       0.827943      -0.329848              0        1.00025        1.00012          0.001
158      -0.266258        1.73158       0.847856       -0.32186              0        1.00024        1.00012          0.001
159      -0.266733        1.74037       0.867625      -0.313539              0        1.00024        1.00012          0.001
160      -0.267198        1.74894       0.887243      -0.304889              0        1.00023        1.00012          0.001
161      -0.267654         1.7573       0.906701      -0.295918              0        1.00023        1.00011          0.001
162        -0.2681        1.76545       0.925989      -0.286631              0        1.00022        1.00011          0.001
163      -0.268537         1.7734       0.945101      -0.277036              0        1.00022        1.00011          0.001
164      -0.268967        1.78115        0.96403      -0.267139              0        1.00021        1.00011          0.001
165      -0.269389        1.78871       0.982768      -0.256947              0        1.00021        1.00011          0.001
166      -0.269804        1.79608        1.00131      -0.246467              0        1.00021         1.0001          0.001
167      -0.270212        1.80326        1.01965      -0.235708              0         1.0002         1.0001          0.001
168      -0.270614        1.81027        1.03778      -0.224676              0         1.0002         1.0001          0.001
169       -0.27101         1.8171        1.05569      -0.213379              0         1.0002         1.0001          0.001
170      -0.271399        1.82376        1.07339      -0.201825              0        1.00019         1.0001          0.001
171      -0.271783        1.83025        1.09087      -0.190022              0        1.00019         1.0001          0.001
172      -0.272161        1.83658        1.10812      -0.177977              0        1.00019        1.00009          0.001
173      -0.272533        1.84275        1.12514      -0.165699              0        1.00019        1.00009          0.001
174      -0.272899        1.84877        1.14193      -0.153194              0        1.00018        1.00009          0.001
175      -0.273259        1.85464        1.15848      -0.140472              0        1.00018        1.00009          0.001
176      -0.273612        1.86035         1.1748       -0.12754              0        1.00018        1.00009          0.001
177      -0.273958        1.86593        1.19087      -0.114405              0        1.00017        1.00009          0.001
178      -0.274297        1.87136        1.20671      -0.101076              0        1.00017        1.00008          0.001
179      -0.274629        1.87666         1.2223     -0.0875598              0        1.00017        1.00008          0.001
180      -0.274952        1.88182        1.23765     -0.0738642              0        1.00016        1.00008          0.001
