1        54.3212     0.00548893        54.3157        54.3212     0.00188961    -0.00189001
2        54.3211      0.0219379        54.2992        54.3211     0.00755583     -0.0075594
3        54.3211      0.0492937        54.2719        54.3211      0.0169908     -0.0170062
4        54.3211      0.0874682        54.2337        54.3211      0.0301813      -0.030227
5        54.3211       0.136339        54.1849        54.3211      0.0471092     -0.0472174
6        54.3211       0.195751        54.1256        54.3211      0.0677511     -0.0679712
7        54.3211       0.265517         54.056        54.3211      0.0920788     -0.0924813
8        54.3211        0.34542        53.9763        54.3211       0.120059      -0.120739
9         54.321       0.435215        53.8869         54.321       0.151654      -0.152734
10         54.321       0.534632         53.788         54.321        0.18682      -0.188456
11         54.321       0.643376          53.68         54.321       0.225512       -0.22789
12         54.321       0.761132        53.5632         54.321       0.267678      -0.271025
13        54.3209       0.887567        53.4379        54.3209       0.313263      -0.317842
14        54.3209        1.02233        53.3047        54.3209       0.362208      -0.368327
15        54.3209        1.16506        53.1638        54.3209       0.414449       -0.42246
16        54.3208        1.31539        53.0157        54.3208       0.469922       -0.48022
17        54.3208        1.47294        52.8609        54.3208       0.528556      -0.541588
18        54.3208        1.63731        52.6997        54.3208       0.590278      -0.606538
19        54.3207        1.80814        52.5326        54.3207       0.655014      -0.675048
20        54.3207        1.98504        52.3601        54.3207       0.722686      -0.747089
21        54.3207        2.16763        52.1825        54.3207       0.793212      -0.822635
22        54.3206        2.35553        52.0003        54.3206        0.86651      -0.901655
23        54.3206        2.54838        51.8138        54.3206       0.942495      -0.984117
24        54.3206        2.74584        51.6236        54.3206        1.02108       -1.06999
25        54.3205        2.94756          51.43        54.3205        1.10217       -1.15923
26        54.3205        3.15322        51.2334        54.3205        1.18569       -1.25181
27        54.3205        3.36251        51.0342        54.3205        1.27153       -1.34769
28        54.3205        3.57515        50.8326        54.3205         1.3596       -1.44682
29        54.3205        3.79086        50.6289        54.3205        1.44981       -1.54917
30        54.3204         4.0094        50.4236        54.3204        1.54207       -1.65467
31        54.3204        4.23054        50.2169        54.3204        1.63626        -1.7633
32        54.3204        4.45408         50.009        54.3204        1.73229       -1.87498
33        54.3204        4.67983        49.8002        54.3204        1.83007       -1.98968
34        54.3204        4.90764        49.5906        54.3204        1.92948       -2.10734
35        54.3204        5.13737        49.3805        54.3204        2.03043       -2.22789
36        54.3204        5.36891        49.1699        54.3204         2.1328       -2.35127
37        54.3204        5.60217        48.9591        54.3204         2.2365       -2.47743
38        54.3204        5.83708        48.7482        54.3204        2.34142       -2.60629
39        54.3204         6.0736        48.5371        54.3204        2.44743       -2.73778
