184        1.15878              1
185        1.16966              1
186        1.18034              1
187         1.1907              1
188         1.2006              1
189        1.20994              1
190         1.2186              1
191        1.22647              1
192        1.23347              1
193        1.23951              1
194        1.24452              1
195        1.24844              1
196         1.2512              1
197        1.25276              1
198        1.25307              1
199        1.25211              1
200        1.24985              1
201        1.24628              1
202         1.2414              1
203        1.23521              1
204        1.22773              1
205        1.21899              1
206        1.20902              1
207        1.19787              1
208        1.18559              1
209        1.17225              1
210        1.15792              1
211         1.1427              1
212        1.12667              1
213        1.10995              1
214        1.09265              1
215         1.0749              1
216        1.05684              1
217         1.0386              1
218        1.02034              1
219        1.00222              1
220       0.984395              1
221       0.967031              1
222       0.950293              1
223       0.934344              1
224       0.919343              1
225       0.905443              1
226       0.892788              1
227       0.881514              1
228       0.871739              1
229        0.86357              1
230       0.857094              1
231        0.85238              1
232        0.84948              1
233        0.84842              1
234       0.849208              1
235       0.851831              1
236       0.856253              1
237        0.86242              1
238       0.870256              1
239        0.87967              1
240       0.890554              1
241       0.902786              1
242       0.916233              1
243        0.93075              1
244       0.946187              1
245       0.962389              1
246       0.979198              1
247       0.996452              1
248        1.01399              1
249        1.03166              1
250        1.04931              1
251        1.06678              1
252        1.08395              1
253        1.10067              1
254        1.11682              1
255        1.13228              1
256        1.14694              1
257        1.16071              1
258        1.17349              1
259        1.18521              1
260        1.19578              1
261        1.20516              1
262        1.21329              1
263        1.22012              1
264        1.22562              1
265        1.22975              1
266        1.23251              1
267        1.23388              1
268        1.23385              1
269        1.23243              1
270        1.22963              1
271        1.22547              1
272        1.21998              1
273        1.21318              1
274        1.20512              1
275        1.19586              1
276        1.18543              1
277        1.17392              1
278        1.16139              1
279        1.14792              1
280         1.1336              1
281        1.11851              1
282        1.10277              1
283        1.08648              1
284        1.06974              1
285        1.05268              1
286        1.03542              1
287        1.01809              1
288        1.00081              1
289       0.983718              1
290       0.966939              1
291       0.950605              1
292       0.934843              1
293       0.919778              1
294       0.905528              1
295       0.892209              1
296       0.879926              1
297       0.868778              1
298       0.858853              1
299        0.85023              1
300       0.842976              1
301       0.837145              1
302       0.832781              1
303       0.829913              1
304       0.828559              1
305       0.828722              1
306       0.830394              1
307       0.833552              1
308       0.838163              1
309       0.844182              1
310       0.851552              1
311       0.860209              1
312       0.870077              1
313       0.881073              1
314       0.893107              1
315       0.906085              1
316       0.919904              1
317       0.934462              1
318       0.949653              1
319       0.965367              1
320       0.981498              1
321       0.997937              1
322        1.01458              1
323        1.03132              1
324        1.04806              1
325         1.0647              1
326        1.08115              1
327        1.09731              1
328        1.11312              1
329        1.12848              1
330        1.14333              1
331         1.1576              1
332        1.17123              1
333        1.18417              1
334        1.19636              1
335        1.20777              1
336        1.21835              1
337        1.22808              1
338        1.23693              1
339        1.24487              1
340        1.25189              1
341        1.25799              1
342        1.26314              1
343        1.26735              1
344        1.27062              1
345        1.27296              1
346        1.27438              1
347        1.27488              1
348        1.27448              1
349        1.27321              1
350        1.27109              1
351        1.26814              1
352        1.26439              1
353        1.25989              1
354        1.25466              1
355        1.24875              1
356         1.2422              1
357        1.23505              1
358        1.22734              1
359        1.21912              1
360        1.21044              1
361        1.20133              1
362        1.19186              1
363        1.18208              1
364        1.17204              1
365        1.16179              1
366        1.15138              1
367        1.14087              1
368        1.13032              1
369        1.11979              1
370        1.10932              1
371        1.09898              1
372        1.08883              1
373        1.07891              1
374        1.06928              1
375        1.05997              1
376        1.05105              1
377        1.04255              1
378        1.03451              1
379        1.02697              1
380        1.01997              1
381        1.01355              1
382        1.00773              1
383        1.00253              1
384       0.997987              1
385        0.99411              1
386       0.990911              1
387       0.988392              1
388       0.986555              1
389       0.985402              1
390       0.984925              1
391        0.98511              1
392       0.985938              1
393       0.987394              1
394       0.989458              1
395       0.992108              1
396       0.995313              1
397       0.999041              1
398        1.00326              1
399        1.00792              1
400        1.01299              1
401        1.01841              1
402        1.02414              1
403        1.03012              1
404        1.03631              1
405        1.04267              1
406        1.04913              1
407        1.05566              1
408         1.0622              1
409         1.0687              1
410        1.07511              1
411        1.08138              1
412        1.08748              1
413        1.09333              1
414        1.09892              1
415        1.10418              1
416        1.10909              1
417        1.11359              1
418        1.11765              1
419        1.12125              1
420        1.12434              1
421        1.12689              1
422        1.12889              1
423        1.13031              1
424        1.13114              1
425        1.13135              1
426        1.13093              1
427         1.1299              1
428        1.12823              1
429        1.12595              1
430        1.12304              1
431        1.11953              1
432        1.11542              1
433        1.11074              1
434        1.10552              1
435        1.09979              1
436        1.09359              1
437        1.08696              1
438        1.07997              1
439        1.07266              1
440        1.06509              1
441        1.05735              1
442        1.04948              1
443        1.04158              1
444        1.03369              1
445         1.0259              1
446        1.01827              1
447        1.01087              1
448        1.00376              1
449       0.996993              1
450       0.990625              1
451       0.984697              1
452       0.979243              1
453       0.974292              1
454       0.969858              1
455       0.965951              1
456       0.962569              1
457       0.959699              1
458       0.957325              1
459       0.955425              1
460       0.953963              1
461       0.952899              1
462       0.952187              1
463       0.951783              1
464       0.951631              1
465       0.951676              1
466       0.951859              1
467       0.952123              1
468       0.952417              1
469       0.952688              1
470       0.952884              1
471       0.952955              1
472       0.952858              1
473       0.952551              1
474          0.952              1
475       0.951179              1
476       0.950067              1
477       0.948648              1
478       0.946907              1
479       0.944834              1
480       0.942425              1
481       0.939679              1
482       0.936601              1
483       0.933202              1
484       0.929499              1
485       0.925503              1
486       0.921234              1
487       0.916709              1
488        0.91195              1
489        0.90698              1
490       0.901822              1
491         0.8965              1
492       0.891041              1
493        0.88547              1
494       0.879812              1
495       0.874092              1
496       0.868336              1
497       0.862568              1
498       0.856811              1
499       0.851088              1
500       0.845421              1
501        0.83983              1
502       0.834336              1
503       0.828956              1
504       0.823708              1
505       0.818608              1
506       0.813671              1
507       0.808911              1
508       0.804341              1
509       0.799972              1
510       0.795816              1
511        0.79188              1
512       0.788175              1
513       0.784708              1
514       0.781485              1
515       0.778514              1
516       0.775797              1
517       0.773341              1
518       0.771148              1
519       0.769221              1
520       0.767561              1
521       0.766175              1
522       0.765066              1
523       0.764235              1
524       0.763679              1
525       0.763397              1
526       0.763385              1
527       0.763638              1
528       0.764152              1
529       0.764922              1
530       0.765943              1
531       0.767209              1
532       0.768713              1
533       0.770449              1
534       0.772409              1
535       0.774586              1
536       0.776975              1
537       0.779565              1
538       0.782348              1
539       0.785314              1
540       0.788449              1
541       0.791741              1
542       0.795179              1
543       0.798753              1
544       0.802455              1
545       0.806273              1
546       0.810199              1
547       0.814214              1
548       0.818301              1
549       0.822446              1
550       0.826639              1
551       0.830868              1
552       0.835123              1
553       0.839391              1
554       0.843656              1
555       0.847905              1
556       0.852127              1
557        0.85631              1
558        0.86044              1
559       0.864503              1
560       0.868482              1
561       0.872367              1
562       0.876144              1
563       0.879807              1
564       0.883355              1
565        0.88678              1
566        0.89007              1
567       0.893216              1
568       0.896208              1
569       0.899037              1
570       0.901693              1
571       0.904167              1
572       0.906445              1
573       0.908516              1
574       0.910367              1
575       0.911988              1
576       0.913367              1
577       0.914495              1
578       0.915361              1
579       0.915956              1
580       0.916271              1
581       0.916298              1
582        0.91603              1
583       0.915461              1
584       0.914587              1
585       0.913404              1
586       0.911912              1
587       0.910107              1
588       0.907992              1
589       0.905569              1
590       0.902842              1
591       0.899815              1
592       0.896495              1
593       0.892893              1
594       0.889018              1
595       0.884884              1
596       0.880506              1
597       0.875901              1
598       0.871087              1
599       0.866086              1
600       0.860919              1
601       0.855611              1
602       0.850188              1
603       0.844677              1
604       0.839111              1
605       0.833523              1
606       0.827942              1
607       0.822402              1
608       0.816934              1
609       0.811571              1
610       0.806345              1
611       0.801288              1
612       0.796432              1
613       0.791806              1
614       0.787439              1
615       0.783359              1
616       0.779591              1
617       0.776159              1
618       0.773084              1
619       0.770386              1
620        0.76808              1
621       0.766185              1
622       0.764716              1
623       0.763681              1
624       0.763086              1
625       0.762933              1
626       0.763224              1
627       0.763961              1
628       0.765137              1
629       0.766747              1
630       0.768781              1
631       0.771226              1
632        0.77407              1
633       0.777298              1
634       0.780892              1
635       0.784835              1
636       0.789112              1
637       0.793709              1
638       0.798611              1
639       0.803798              1
640       0.809247              1
641       0.814935              1
642       0.820837              1
643       0.826931              1
644       0.833192              1
645       0.839597              1
646       0.846121              1
647       0.852743              1
648       0.859438              1
649       0.866184              1
650        0.87296              1
651       0.879745              1
652       0.886518              1
653        0.89326              1
654       0.899952              1
655       0.906578              1
656        0.91312              1
657       0.919563              1
658       0.925894              1
659         0.9321              1
660       0.938168              1
661       0.944088              1
662        0.94985              1
663       0.955444              1
664       0.960862              1
665         0.9661              1
666       0.971151              1
667       0.976011              1
668       0.980679              1
669       0.985151              1
670       0.989419              1
671       0.993467              1
672       0.997274              1
673        1.00083              1
674        1.00412              1
675        1.00715              1
676        1.00992              1
677        1.01241              1
678        1.01464              1
679        1.01658              1
680        1.01825              1
681        1.01964              1
682        1.02074              1
683        1.02155              1
684        1.02207              1
685        1.02228              1
686        1.02221              1
687        1.02183              1
688        1.02115              1
689        1.02017              1
690        1.01889              1
691         1.0173              1
692        1.01542              1
693        1.01325              1
694        1.01079              1
695        1.00803              1
696        1.00499              1
697        1.00165              1
698        0.99804              1
699       0.994148              1
700        0.98999              1
701       0.985576              1
702       0.980921              1
703       0.976044              1
704       0.970965              1
705       0.965712              1
706       0.960312              1
707       0.954799              1
708        0.94921              1
709       0.943585              1
710        0.93797              1
711       0.932412              1
712       0.926961              1
713        0.92167              1
714       0.916593              1
715       0.911784              1
716       0.907299              1
717       0.903189              1
718       0.899506              1
719       0.896297              1
720       0.893604              1
721       0.891466              1
722       0.889912              1
723       0.888968              1
724       0.888648              1
725        0.88896              1
726       0.889904              1
727       0.891469              1
728        0.89364              1
729       0.896393              1
730       0.899696              1
731       0.903513              1
732       0.907803              1
733        0.91252              1
734       0.917614              1
735       0.923037              1
736       0.928736              1
737        0.93466              1
738       0.940759              1
739       0.946985              1
740       0.953291              1
741       0.959634              1
742       0.965973              1
743       0.972271              1
744       0.978494              1
745       0.984614              1
746       0.990604              1
747       0.996444              1
748        1.00211              1
749         1.0076              1
750        1.01289              1
751        1.01796              1
752        1.02282              1
753        1.02746              1
754        1.03187              1
755        1.03606              1
756        1.04002              1
757        1.04377              1
758        1.04729              1
759        1.05061              1
760        1.05371              1
761        1.05661              1
762        1.05931              1
763        1.06182              1
764        1.06414              1
765        1.06627              1
766        1.06823              1
767           1.07              1
768        1.07161              1
769        1.07305              1
770        1.07434              1
771        1.07547              1
772        1.07645              1
773        1.07728              1
774        1.07797              1
775        1.07853              1
776        1.07896              1
777        1.07928              1
778         1.0795              1
779        1.07965              1
780        1.07972              1
781        1.07973              1
782        1.07968              1
783        1.07955              1
784        1.07935              1
785        1.07909              1
786        1.07875              1
787        1.07834              1
788        1.07786              1
789         1.0773              1
790        1.07668              1
791        1.07599              1
792        1.07524              1
793        1.07442              1
794        1.07354              1
795         1.0726              1
796        1.07162              1
797        1.07058              1
798         1.0695              1
799        1.06838              1
800        1.06723              1
801        1.06605              1
802        1.06486              1
803        1.06365              1
804        1.06244              1
805        1.06123              1
806        1.06003              1
807        1.05886              1
808        1.05771              1
809         1.0566              1
810        1.05554              1
811        1.05453              1
812        1.05358              1
813         1.0527              1
814         1.0519              1
815        1.05118              1
816        1.05055              1
817        1.05002              1
818         1.0496              1
819        1.04928              1
820        1.04908              1
821          1.049              1
822        1.04903              1
823        1.04919              1
824        1.04948              1
825         1.0499              1
826        1.05044              1
827        1.05111              1
828        1.05191              1
829        1.05283              1
830        1.05387              1
831        1.05504              1
832        1.05632              1
833        1.05771              1
834        1.05921              1
835        1.06081              1
836         1.0625              1
837        1.06429              1
838        1.06616              1
839        1.06811              1
840        1.07014              1
841        1.07223              1
842        1.07438              1
843        1.07658              1
844        1.07883              1
845        1.08111              1
846        1.08342              1
847        1.08576              1
848        1.08812              1
849         1.0905              1
850        1.09288              1
851        1.09527              1
852        1.09765              1
853        1.10002              1
854        1.10238              1
855        1.10471              1
856        1.10702              1
857         1.1093              1
858        1.11155              1
859        1.11376              1
860        1.11593              1
861        1.11805              1
862        1.12013              1
863        1.12216              1
864        1.12415              1
865        1.12607              1
866        1.12795              1
867        1.12976              1
868        1.13151              1
869        1.13321              1
870        1.13483              1
871        1.13639              1
872        1.13787              1
873        1.13929              1
874        1.14063              1
875        1.14189              1
876        1.14308              1
877        1.14419              1
878        1.14523              1
879        1.14618              1
880        1.14707              1
881        1.14787              1
882         1.1486              1
883        1.14924              1
884        1.14982              1
885        1.15031              1
886        1.15073              1
887        1.15107              1
888        1.15133              1
889        1.15152              1
890        1.15163              1
891        1.15166              1
892        1.15163              1
893        1.15152              1
894        1.15133              1
895        1.15108              1
896        1.15076              1
897        1.15037              1
898        1.14992              1
899         1.1494              1
900        1.14882              1
901        1.14818              1
902        1.14748              1
903        1.14673              1
904        1.14592              1
905        1.14508              1
906        1.14419              1
907        1.14326              1
908        1.14229              1
909         1.1413              1
910        1.14028              1
911        1.13923              1
912        1.13816              1
913        1.13707              1
914        1.13596              1
915        1.13482              1
916        1.13367              1
917         1.1325              1
918        1.13132              1
919        1.13013              1
920        1.12892              1
921         1.1277              1
922        1.12648              1
923        1.12525              1
924        1.12401              1
925        1.12277              1
926        1.12153              1
927        1.12029              1
928        1.11906              1
929        1.11783              1
930        1.11661              1
931        1.11539              1
932        1.11418              1
933        1.11297              1
934        1.11177              1
935        1.11057              1
936        1.10937              1
937        1.10818              1
938        1.10699              1
939         1.1058              1
940        1.10462              1
941        1.10344              1
942        1.10227              1
943         1.1011              1
944        1.09994              1
945        1.09878              1
946        1.09762              1
947        1.09646              1
948         1.0953              1
949        1.09415              1
950        1.09299              1
951        1.09183              1
952        1.09067              1
953        1.08951              1
954        1.08834              1
955        1.08717              1
956        1.08599              1
957        1.08481              1
958        1.08362              1
959        1.08243              1
960        1.08122              1
961        1.08001              1
962        1.07879              1
963        1.07756              1
964        1.07633              1
965        1.07508              1
966        1.07383              1
967        1.07256              1
968        1.07129              1
969           1.07              1
970         1.0687              1
971        1.06738              1
972        1.06606              1
973        1.06472              1
974        1.06338              1
975        1.06202              1
976        1.06065              1
977        1.05927              1
978        1.05788              1
979        1.05648              1
980        1.05507              1
981        1.05365              1
982        1.05223              1
983         1.0508              1
984        1.04937              1
985        1.04794              1
986         1.0465              1
987        1.04507              1
988        1.04363              1
989        1.04219              1
990        1.04073              1
991        1.03927              1
992         1.0378              1
993        1.03633              1
994        1.03485              1
995        1.03336              1
996        1.03187              1
997        1.03037              1
998        1.02887              1
999        1.02737              1
1000        1.02586              1
