1     0.00019224              1
2    0.000768211              1
3     0.00172567              1
4      0.0030609              1
5     0.00476878              1
6     0.00684279              1
7     0.00927513              1
8      0.0120568              1
9      0.0151776              1
10      0.0186265              1
11      0.0223913              1
12      0.0264593              1
13       0.030817              1
14      0.0354503              1
15       0.040345              1
16      0.0454862              1
17      0.0508593              1
18      0.0564493              1
19      0.0622416              1
20      0.0682215              1
21      0.0743747              1
22      0.0806875              1
23      0.0871462              1
24       0.093738              1
25       0.100451              1
26       0.107272              1
27       0.114192              1
28       0.121199              1
29       0.128284              1
30       0.135437              1
31       0.142652              1
32       0.149919              1
33       0.157232              1
34       0.164585              1
35       0.171972              1
36       0.179389              1
37       0.186829              1
38        0.19429              1
39       0.201768              1
40       0.209259              1
41        0.21676              1
42        0.22427              1
43       0.231786              1
44       0.239305              1
45       0.246826              1
46       0.254347              1
47       0.261867              1
48       0.269384              1
49       0.276895              1
50       0.284401              1
51       0.291898              1
52       0.299386              1
53       0.306862              1
54       0.314326              1
55       0.321774              1
56       0.329205              1
57       0.336617              1
58       0.344007              1
59       0.351373              1
60       0.358712              1
61       0.366023              1
62       0.373301              1
63       0.380544              1
64        0.38775              1
65       0.394915              1
66       0.402036              1
67       0.409109              1
68       0.416132              1
69       0.423101              1
70       0.430014              1
71       0.436865              1
72       0.443653              1
73       0.450374              1
74       0.457025              1
75       0.463602              1
76       0.470103              1
77       0.476524              1
78       0.482862              1
79       0.489114              1
80       0.495278              1
81       0.501351              1
82        0.50733              1
83       0.513214              1
84       0.518998              1
85       0.524682              1
86       0.530264              1
87       0.535741              1
88       0.541112              1
89       0.546375              1
90       0.551529              1
91       0.556573              1
92       0.561505              1
93       0.566324              1
94       0.571031              1
95       0.575624              1
96       0.580102              1
97       0.584466              1
98       0.588714              1
99       0.592848              1
100       0.596867              1
101       0.600771              1
102       0.604561              1
103       0.608237              1
104       0.611799              1
105       0.615248              1
106       0.618586              1
107       0.621812              1
108       0.624928              1
109       0.627935              1
110       0.630834              1
111       0.633626              1
112       0.636312              1
113       0.638894              1
114       0.641373              1
115        0.64375              1
116       0.646028              1
117       0.648206              1
118       0.650288              1
119       0.652274              1
120       0.654167              1
121       0.655967              1
122       0.657677              1
123       0.659298              1
124       0.660832              1
125       0.662281              1
126       0.663646              1
127       0.664932              1
128       0.666145              1
129       0.667292              1
130       0.668373              1
131       0.669391              1
132       0.670346              1
133        0.67124              1
134       0.672075              1
135       0.672853              1
136       0.673575              1
137       0.674242              1
138       0.674856              1
139       0.675419              1
140       0.675932              1
141       0.676397              1
142       0.676815              1
143       0.677187              1
144       0.677523              1
145       0.677845              1
146       0.678173              1
147       0.678505              1
148       0.678842              1
149       0.679185              1
150       0.679532              1
151       0.679884              1
152       0.680241              1
153       0.680603              1
154        0.68097              1
155       0.681342              1
156       0.681719              1
157       0.682101              1
158       0.682488              1
159        0.68288              1
160       0.683276              1
161       0.683678              1
162       0.684085              1
163       0.684497              1
164       0.684914              1
165       0.685335              1
166       0.685762              1
167       0.686194              1
168       0.686631              1
169       0.687073              1
170        0.68752              1
171       0.687972              1
172       0.688429              1
173       0.688891              1
174       0.689358              1
175       0.689831              1
176       0.690308              1
177        0.69079              1
178       0.691278              1
179       0.691771              1
180       0.692268              1
181       0.692771              1
182       0.693279              1
183       0.693793              1
184       0.694311              1
185       0.694834              1
186       0.695363              1
187       0.695897              1
188       0.696436              1
189        0.69698              1
190       0.697529              1
191       0.698084              1
192       0.698644              1
193       0.699209              1
194       0.699779              1
195       0.700355              1
196       0.700935              1
197       0.701521              1
198       0.702113              1
199       0.702709              1
200       0.703311              1
201       0.703918              1
202       0.704531              1
203       0.705149              1
204       0.705772              1
205       0.706401              1
206       0.707035              1
207       0.707674              1
208       0.708319              1
209       0.708969              1
210       0.709624              1
211       0.710285              1
212       0.710951              1
213       0.711623              1
214         0.7123              1
215       0.712983              1
216       0.713671              1
217       0.714365              1
218       0.715064              1
219       0.715769              1
220       0.716479              1
221       0.717195              1
222       0.717916              1
223       0.718643              1
224       0.719375              1
225       0.720113              1
226       0.720857              1
227       0.721606              1
228       0.722361              1
229       0.723122              1
230       0.723888              1
231        0.72466              1
232       0.725438              1
233       0.726221              1
234        0.72701              1
235       0.727805              1
236       0.728605              1
237       0.729412              1
238       0.730224              1
239       0.731041              1
240       0.731865              1
241       0.732695              1
242        0.73353              1
243       0.734371              1
244       0.735218              1
