59    -0.00962582     -0.0102884     -0.0104438     -0.0104067              0
60    -0.00993279     -0.0106354     -0.0108009     -0.0107611              0
61     -0.0102437     -0.0109879      -0.011164     -0.0111215              0
62     -0.0105586      -0.011346      -0.011533     -0.0114877              0
63     -0.0108773     -0.0117096     -0.0119081     -0.0118597              0
64     -0.0111998     -0.0120788     -0.0122892     -0.0122377              0
65     -0.0115262     -0.0124534     -0.0126764     -0.0126215              0
66     -0.0118563     -0.0128336     -0.0130695     -0.0130111              0
67     -0.0121901     -0.0132193     -0.0134686     -0.0134066              0
68     -0.0125276     -0.0136104     -0.0138738     -0.0138079              0
69     -0.0128687      -0.014007     -0.0142849      -0.014215              0
70     -0.0132134      -0.014409     -0.0147021      -0.014628              0
71     -0.0135617     -0.0148165     -0.0151252     -0.0150468              0
72     -0.0139135     -0.0152295     -0.0155544     -0.0154714              0
73     -0.0142688     -0.0156479     -0.0159896     -0.0159018              0
74     -0.0146276     -0.0160717     -0.0164308      -0.016338              0
75     -0.0149897     -0.0165009     -0.0168781     -0.0167801              0
76     -0.0153553     -0.0169355     -0.0173313     -0.0172279              0
77     -0.0157241     -0.0173755     -0.0177905     -0.0176815              0
78     -0.0160963     -0.0178209     -0.0182558     -0.0181409              0
79     -0.0164718     -0.0182716     -0.0187271     -0.0186061              0
80     -0.0168504     -0.0187277     -0.0192044     -0.0190771              0
81     -0.0172323     -0.0191892     -0.0196877     -0.0195538              0
82     -0.0176174      -0.019656      -0.020177     -0.0200363              0
83     -0.0180056     -0.0201281     -0.0206724     -0.0205246              0
84     -0.0183969     -0.0206056     -0.0211738     -0.0210186              0
85     -0.0187912     -0.0210884     -0.0216811     -0.0215184              0
86     -0.0191886     -0.0215765     -0.0221946     -0.0220239              0
87     -0.0195891     -0.0220699      -0.022714     -0.0225351              0
88     -0.0199925     -0.0225685     -0.0232394      -0.023052              0
89     -0.0203989     -0.0230725     -0.0237709     -0.0235747              0
90     -0.0208082     -0.0235817     -0.0243084     -0.0241031              0
91     -0.0212204     -0.0240962      -0.024852     -0.0246372              0
92     -0.0216354      -0.024616     -0.0254015      -0.025177              0
93     -0.0220534      -0.025141     -0.0259571     -0.0257225              0
94     -0.0224741     -0.0256712     -0.0265187     -0.0262737              0
95     -0.0228977     -0.0262067     -0.0270863     -0.0268305              0
96      -0.023324     -0.0267474       -0.02766     -0.0273931              0
97      -0.023753     -0.0272933     -0.0282397     -0.0279613              0
98     -0.0241848     -0.0278444     -0.0288254     -0.0285351              0
99     -0.0246194     -0.0284008     -0.0294172     -0.0291147              0
100     -0.0250566     -0.0289623      -0.030015     -0.0296998              0
101     -0.0254964      -0.029529     -0.0306188     -0.0302906              0
102     -0.0259389     -0.0301008     -0.0312287     -0.0308871              0
103     -0.0263841     -0.0306779     -0.0318446     -0.0314891              0
104     -0.0268318     -0.0312601     -0.0324665     -0.0320968              0
105     -0.0272821     -0.0318475     -0.0330945     -0.0327101              0
106     -0.0277351       -0.03244     -0.0337286      -0.033329              0
107     -0.0281905     -0.0330376     -0.0343686     -0.0339535              0
108     -0.0286485     -0.0336404     -0.0350147     -0.0345835              0
109     -0.0291091     -0.0342483     -0.0356669     -0.0352192              0
110     -0.0295721     -0.0348614     -0.0363251     -0.0358604              0
111     -0.0300377     -0.0354795     -0.0369893     -0.0365072              0
112     -0.0305057     -0.0361028     -0.0376596     -0.0371595              0
113     -0.0309763     -0.0367311      -0.038336     -0.0378174              0
114     -0.0314492     -0.0373646     -0.0390184     -0.0384808              0
115     -0.0319247     -0.0380031     -0.0397068     -0.0391498              0
116     -0.0324026     -0.0386467     -0.0404013     -0.0398242              0
117     -0.0328829     -0.0392954     -0.0411019     -0.0405042              0
118     -0.0333656     -0.0399492     -0.0418085     -0.0411897              0
119     -0.0338508      -0.040608     -0.0425211     -0.0418807              0
120     -0.0343383     -0.0412719     -0.0432399     -0.0425772              0
121     -0.0348283     -0.0419408     -0.0439647     -0.0432791              0
122     -0.0353207     -0.0426148     -0.0446955     -0.0439866              0
123     -0.0358154     -0.0432938     -0.0454324     -0.0446994              0
124     -0.0363125     -0.0439778     -0.0461754     -0.0454178              0
125      -0.036812     -0.0446668     -0.0469245     -0.0461416              0
126     -0.0373139     -0.0453609     -0.0476796     -0.0468708              0
127     -0.0378182       -0.04606     -0.0484408     -0.0476054              0
128     -0.0383248      -0.046764      -0.049208     -0.0483455              0
129     -0.0388338     -0.0474731     -0.0499813     -0.0490909              0
130     -0.0393451     -0.0481872     -0.0507607     -0.0498418              0
131     -0.0398588     -0.0489062     -0.0515462     -0.0505981              0
132     -0.0403748     -0.0496302     -0.0523378     -0.0513597              0
133     -0.0408932     -0.0503592     -0.0531354     -0.0521267              0
134      -0.041414     -0.0510932     -0.0539391      -0.052899              0
135     -0.0419371     -0.0518321     -0.0547489     -0.0536767              0
136     -0.0424625      -0.052576     -0.0555648     -0.0544598              0
137     -0.0429903     -0.0533248     -0.0563868     -0.0552482              0
138     -0.0435205     -0.0540786     -0.0572149     -0.0560418              0
139      -0.044053     -0.0548373      -0.058049     -0.0568408              0
140     -0.0445879     -0.0556009     -0.0588892     -0.0576451              0
141     -0.0451251     -0.0563695     -0.0597356     -0.0584547              0
142     -0.0456647      -0.057143      -0.060588     -0.0592696              0
143     -0.0462066     -0.0579213     -0.0614465     -0.0600897              0
144     -0.0467509     -0.0587046     -0.0623112     -0.0609151              0
145     -0.0472976     -0.0594928     -0.0631819     -0.0617458              0
146     -0.0478466     -0.0602859     -0.0640587     -0.0625817              0
147      -0.048398     -0.0610838     -0.0649417     -0.0634228              0
148     -0.0489518     -0.0618866     -0.0658307     -0.0642691              0
149     -0.0495079     -0.0626943     -0.0667259     -0.0651206              0
150     -0.0500664     -0.0635069     -0.0676271     -0.0659773              0
151     -0.0506273     -0.0643243     -0.0685345     -0.0668392              0
152     -0.0511906     -0.0651466      -0.069448     -0.0677063              0
153     -0.0517562     -0.0659737     -0.0703676     -0.0685785              0
154     -0.0523243     -0.0668056     -0.0712933     -0.0694559              0
155     -0.0528947     -0.0676424     -0.0722252     -0.0703384              0
156     -0.0534676      -0.068484     -0.0731631      -0.071226              0
157     -0.0540428     -0.0693304     -0.0741072     -0.0721188              0
158     -0.0546204     -0.0701817     -0.0750575     -0.0730167              0
159     -0.0552004     -0.0710377     -0.0760138     -0.0739196              0
160     -0.0557828     -0.0718985     -0.0769763     -0.0748276              0
161     -0.0563677     -0.0727642     -0.0779449     -0.0757407              0
162     -0.0569549     -0.0736346     -0.0789197     -0.0766589              0
163     -0.0575445     -0.0745098     -0.0799006     -0.0775821              0
164     -0.0581366     -0.0753897     -0.0808876     -0.0785103              0
165      -0.058731     -0.0762744     -0.0818808     -0.0794436              0
166     -0.0593279     -0.0771639     -0.0828801     -0.0803818              0
167     -0.0599272     -0.0780581     -0.0838856     -0.0813251              0
168     -0.0605289     -0.0789571     -0.0848972     -0.0822733              0
169     -0.0611331     -0.0798608      -0.085915     -0.0832265              0
170     -0.0617397     -0.0807692     -0.0869389     -0.0841847              0
171     -0.0623487     -0.0816823      -0.087969     -0.0851478              0
172     -0.0629601     -0.0826001     -0.0890052     -0.0861158              0
173      -0.063574     -0.0835227     -0.0900476     -0.0870888              0
174     -0.0641903     -0.0844499     -0.0910962     -0.0880666              0
175      -0.064809     -0.0853819     -0.0921509     -0.0890494              0
176     -0.0654302     -0.0863185     -0.0932118      -0.090037              0
177     -0.0660538     -0.0872598     -0.0942789     -0.0910295              0
178     -0.0666799     -0.0882058     -0.0953522     -0.0920269              0
179     -0.0673084     -0.0891564     -0.0964316     -0.0930291              0
180     -0.0679393     -0.0901117     -0.0975172     -0.0940362              0
181     -0.0685727     -0.0910716      -0.098609      -0.095048              0
182     -0.0692086     -0.0920361      -0.099707     -0.0960646              0
183     -0.0698469     -0.0930053      -0.100811     -0.0970861              0
184     -0.0704877     -0.0939791      -0.101921     -0.0981123              0
185      -0.071131     -0.0949575      -0.103038     -0.0991433              0
186     -0.0717767     -0.0959406      -0.104161      -0.100179              0
187     -0.0724248     -0.0969282       -0.10529      -0.101219              0
188     -0.0730755     -0.0979204      -0.106425      -0.102265              0
189     -0.0737286     -0.0989172      -0.107566      -0.103314              0
190     -0.0743842     -0.0999186      -0.108714      -0.104369              0
191     -0.0750422      -0.100925      -0.109868      -0.105428              0
192     -0.0757027      -0.101935      -0.111027      -0.106492              0
193     -0.0763658       -0.10295      -0.112194      -0.107561              0
194     -0.0770312       -0.10397      -0.113366      -0.108634              0
195     -0.0776992      -0.104994      -0.114545      -0.109712              0
196     -0.0783697      -0.106022       -0.11573      -0.110794              0
197     -0.0790426      -0.107056      -0.116921      -0.111881              0
198      -0.079718      -0.108093      -0.118118      -0.112973              0
199      -0.080396      -0.109135      -0.119321      -0.114069              0
200     -0.0810764      -0.110182      -0.120531      -0.115169              0
201     -0.0817593      -0.111233      -0.121747      -0.116275              0
202     -0.0824447      -0.112289      -0.122969      -0.117384              0
203     -0.0831326      -0.113349      -0.124198      -0.118499              0
204      -0.083823      -0.114414      -0.125433      -0.119617              0
205     -0.0845159      -0.115483      -0.126674       -0.12074              0
206     -0.0852114      -0.116556      -0.127921      -0.121868              0
207     -0.0859093      -0.117634      -0.129174         -0.123              0
208     -0.0866097      -0.118716      -0.130434      -0.124137              0
209     -0.0873127      -0.119803        -0.1317      -0.125277              0
210     -0.0880181      -0.120894      -0.132972      -0.126423              0
211     -0.0887261       -0.12199      -0.134251      -0.127572              0
212     -0.0894366      -0.123089      -0.135536      -0.128726              0
213     -0.0901496      -0.124194      -0.136827      -0.129885              0
214     -0.0908651      -0.125302      -0.138124      -0.131047              0
215     -0.0915832      -0.126415      -0.139428      -0.132214              0
216     -0.0923037      -0.127533      -0.140738      -0.133386              0
217     -0.0930268      -0.128655      -0.142054      -0.134561              0
218     -0.0937525      -0.129781      -0.143377      -0.135741              0
219     -0.0944806      -0.130911      -0.144705      -0.136925              0
220     -0.0952113      -0.132046       -0.14604      -0.138113              0
221     -0.0959446      -0.133185      -0.147382      -0.139306              0
222     -0.0966803      -0.134328       -0.14873      -0.140502              0
223     -0.0974186      -0.135476      -0.150084      -0.141703              0
224     -0.0981594      -0.136627      -0.151444      -0.142908              0
225     -0.0989028      -0.137784       -0.15281      -0.144117              0
226     -0.0996487      -0.138944      -0.154183      -0.145331              0
227      -0.100397      -0.140109      -0.155563      -0.146548              0
228      -0.101148      -0.141277      -0.156948      -0.147769              0
229      -0.101902      -0.142451       -0.15834      -0.148995              0
230      -0.102658      -0.143628      -0.159739      -0.150225              0
231      -0.103417      -0.144809      -0.161143      -0.151458              0
232      -0.104178      -0.145995      -0.162554      -0.152696              0
233      -0.104941      -0.147185      -0.163971      -0.153937              0
234      -0.105708      -0.148379      -0.165395      -0.155183              0
235      -0.106477      -0.149578      -0.166825      -0.156433              0
236      -0.107248       -0.15078      -0.168261      -0.157686              0
237      -0.108022      -0.151987      -0.169704      -0.158944              0
238      -0.108799      -0.153197      -0.171153      -0.160205              0
239      -0.109578      -0.154412      -0.172608       -0.16147              0
240      -0.110359      -0.155631       -0.17407      -0.162739              0
241      -0.111144      -0.156854      -0.175538      -0.164012              0
242       -0.11193      -0.158082      -0.177013      -0.165289              0
243       -0.11272      -0.159313      -0.178494       -0.16657              0
244      -0.113512      -0.160548      -0.179981      -0.167854              0
245      -0.114306      -0.161788      -0.181475      -0.169143              0
246      -0.115103      -0.163031      -0.182975      -0.170435              0
247      -0.115903      -0.164279      -0.184481       -0.17173              0
248      -0.116705       -0.16553      -0.185994       -0.17303              0
249       -0.11751      -0.166786      -0.187513      -0.174333              0
250      -0.118317      -0.168046      -0.189039       -0.17564              0
251      -0.119127      -0.169309      -0.190571       -0.17695              0
252       -0.11994      -0.170577      -0.192109      -0.178264              0
253      -0.120755      -0.171849      -0.193654      -0.179582              0
254      -0.121573      -0.173124      -0.195206      -0.180903              0
255      -0.122393      -0.174404      -0.196763      -0.182228              0
256      -0.123216      -0.175687      -0.198327      -0.183557              0
257      -0.124041      -0.176975      -0.199898      -0.184889              0
258      -0.124869      -0.178266      -0.201475      -0.186224              0
259        -0.1257      -0.179561      -0.203059      -0.187563              0
260      -0.126533      -0.180861      -0.204648      -0.188906              0
261      -0.127369      -0.182164      -0.206245      -0.190252              0
262      -0.128207      -0.183471      -0.207848      -0.191601              0
263      -0.129048      -0.184782      -0.209457      -0.192954              0
264      -0.129892      -0.186096      -0.211073      -0.194311              0
265      -0.130738      -0.187415      -0.212695       -0.19567              0
266      -0.131587      -0.188737      -0.214324      -0.197033              0
267      -0.132438      -0.190063      -0.215959        -0.1984              0
268      -0.133292      -0.191393        -0.2176      -0.199769              0
269      -0.134148      -0.192727      -0.219248      -0.201142              0
270      -0.135008      -0.194065      -0.220903      -0.202518              0
271      -0.135869      -0.195406      -0.222564      -0.203898              0
272      -0.136734      -0.196751      -0.224232      -0.205281              0
273      -0.137601        -0.1981      -0.225906      -0.206667              0
274       -0.13847      -0.199453      -0.227586      -0.208056              0
275      -0.139342      -0.200809      -0.229273      -0.209448              0
276      -0.140217       -0.20217      -0.230967      -0.210843              0
277      -0.141094      -0.203533      -0.232667      -0.212242              0
278      -0.141974      -0.204901      -0.234374      -0.213644              0
279      -0.142857      -0.206272      -0.236087      -0.215048              0
280      -0.143742      -0.207647      -0.237807      -0.216456              0
281      -0.144629      -0.209026      -0.239533      -0.217867              0
282       -0.14552      -0.210408      -0.241266      -0.219281              0
283      -0.146413      -0.211794      -0.243005      -0.220697              0
284      -0.147308      -0.213183      -0.244751      -0.222117              0
285      -0.148206      -0.214576      -0.246503       -0.22354              0
286      -0.149107      -0.215973      -0.248262      -0.224965              0
287       -0.15001      -0.217373      -0.250027      -0.226394              0
288      -0.150916      -0.218777        -0.2518      -0.227825              0
289      -0.151825      -0.220184      -0.253578       -0.22926              0
290      -0.152736      -0.221595      -0.255363      -0.230697              0
291       -0.15365      -0.223009      -0.257155      -0.232137              0
292      -0.154566      -0.224427      -0.258954      -0.233579              0
293      -0.155485      -0.225849      -0.260758      -0.235025              0
294      -0.156407      -0.227274       -0.26257      -0.236473              0
295      -0.157331      -0.228702      -0.264388      -0.237923              0
296      -0.158258      -0.230134      -0.266213      -0.239377              0
297      -0.159187      -0.231569      -0.268044      -0.240833              0
298      -0.160119      -0.233008      -0.269882      -0.242292              0
299      -0.161054       -0.23445      -0.271727      -0.243753              0
300      -0.161991      -0.235896      -0.273578      -0.245217              0
301       -0.16293      -0.237345      -0.275436      -0.246684              0
302      -0.163873      -0.238797        -0.2773      -0.248153              0
303      -0.164818      -0.240253      -0.279171      -0.249625              0
304      -0.165765      -0.241712      -0.281049      -0.251099              0
305      -0.166716      -0.243175      -0.282933      -0.252575              0
306      -0.167668       -0.24464      -0.284824      -0.254054              0
307      -0.168624       -0.24611      -0.286722      -0.255536              0
308      -0.169582      -0.247582      -0.288626      -0.257019              0
309      -0.170542      -0.249058      -0.290537      -0.258506              0
310      -0.171506      -0.250537      -0.292455      -0.259994              0
311      -0.172471      -0.252019      -0.294379      -0.261485              0
312       -0.17344      -0.253504       -0.29631      -0.262978              0
313      -0.174411      -0.254993      -0.298248      -0.264473              0
314      -0.175384      -0.256485      -0.300192      -0.265971              0
315      -0.176361       -0.25798      -0.302143      -0.267471              0
316      -0.177339      -0.259479      -0.304101      -0.268972              0
317      -0.178321       -0.26098      -0.306065      -0.270477              0
318      -0.179305      -0.262485      -0.308036      -0.271983              0
319      -0.180291      -0.263993      -0.310014      -0.273491              0
320       -0.18128      -0.265504      -0.311999      -0.275002              0
321      -0.182272      -0.267018       -0.31399      -0.276514              0
322      -0.183266      -0.268535      -0.315988      -0.278029              0
323      -0.184263      -0.270055      -0.317992      -0.279545              0
324      -0.185263      -0.271579      -0.320004      -0.281063              0
325      -0.186265      -0.273105      -0.322022      -0.282584              0
326       -0.18727      -0.274635      -0.324047      -0.284106              0
327      -0.188277      -0.276167      -0.326078       -0.28563              0
328      -0.189287      -0.277703      -0.328117      -0.287156              0
329      -0.190299      -0.279241      -0.330162      -0.288684              0
330      -0.191314      -0.280783      -0.332214      -0.290214              0
331      -0.192331      -0.282327      -0.334273      -0.291745              0
332      -0.193352      -0.283875      -0.336338      -0.293279              0
333      -0.194374      -0.285425       -0.33841      -0.294813              0
334        -0.1954      -0.286979      -0.340489       -0.29635              0
335      -0.196427      -0.288535      -0.342575      -0.297888              0
336      -0.197458      -0.290094      -0.344668      -0.299428              0
337      -0.198491      -0.291656      -0.346767       -0.30097              0
338      -0.199526      -0.293221      -0.348873      -0.302513              0
339      -0.200564      -0.294789      -0.350986      -0.304058              0
340      -0.201605      -0.296359      -0.353106      -0.305604              0
341      -0.202648      -0.297933      -0.355232      -0.307151              0
342      -0.203694      -0.299509      -0.357366        -0.3087              0
343      -0.204742      -0.301088      -0.359506      -0.310251              0
344      -0.205793       -0.30267      -0.361653      -0.311803              0
345      -0.206847      -0.304255      -0.363807      -0.313356              0
346      -0.207903      -0.305842      -0.365968      -0.314911              0
347      -0.208961      -0.307432      -0.368135      -0.316467              0
348      -0.210022      -0.309025       -0.37031      -0.318024              0
349      -0.211086       -0.31062      -0.372491      -0.319583              0
350      -0.212152      -0.312218      -0.374679      -0.321143              0
351      -0.213221      -0.313819      -0.376874      -0.322704              0
352      -0.214292      -0.315423      -0.379076      -0.324266              0
353      -0.215366      -0.317029      -0.381285      -0.325829              0
354      -0.216442      -0.318637        -0.3835      -0.327393              0
355      -0.217521      -0.320249      -0.385723      -0.328959              0
356      -0.218602      -0.321863      -0.387952      -0.330525              0
357      -0.219686      -0.323479      -0.390188      -0.332093              0
358      -0.220772      -0.325098      -0.392431      -0.333661              0
359      -0.221861       -0.32672      -0.394681      -0.335231              0
360      -0.222952      -0.328344      -0.396938      -0.336801              0
361      -0.224046      -0.329971      -0.399202      -0.338372              0
362      -0.225142        -0.3316      -0.401473      -0.339945              0
363      -0.226241      -0.333232      -0.403751      -0.341518              0
364      -0.227343      -0.334866      -0.406035      -0.343091              0
365      -0.228447      -0.336502      -0.408327      -0.344666              0
366      -0.229553      -0.338141      -0.410625      -0.346241              0
367      -0.230662      -0.339783      -0.412931      -0.347817              0
368      -0.231773      -0.341426      -0.415243      -0.349394              0
369      -0.232887      -0.343073      -0.417562      -0.350971              0
370      -0.234003      -0.344721      -0.419889      -0.352549              0
371      -0.235122      -0.346372      -0.422222      -0.354127              0
372      -0.236243      -0.348025      -0.424562      -0.355706              0
373      -0.237367      -0.349681      -0.426909      -0.357286              0
374      -0.238493      -0.351339      -0.429263      -0.358866              0
375      -0.239621      -0.352999      -0.431624      -0.360446              0
376      -0.240752      -0.354661      -0.433992      -0.362027              0
377      -0.241886      -0.356326      -0.436367      -0.363608              0
378      -0.243022      -0.357993      -0.438749      -0.365189              0
379       -0.24416      -0.359662      -0.441138      -0.366771              0
380      -0.245301      -0.361333      -0.443534      -0.368353              0
381      -0.246444      -0.363007      -0.445937      -0.369936              0
382       -0.24759      -0.364682      -0.448347      -0.371518              0
383      -0.248738       -0.36636      -0.450764      -0.373101              0
384      -0.249888       -0.36804      -0.453188      -0.374684              0
385      -0.251041      -0.369722      -0.455619      -0.376267              0
386      -0.252196      -0.371406      -0.458057       -0.37785              0
387      -0.253354      -0.373093      -0.460503      -0.379433              0
388      -0.254514      -0.374781      -0.462955      -0.381016              0
389      -0.255676      -0.376471      -0.465414      -0.382599              0
390      -0.256841      -0.378164       -0.46788      -0.384182              0
391      -0.258009      -0.379858      -0.470353      -0.385765              0
392      -0.259178      -0.381555      -0.472834      -0.387348              0
393       -0.26035      -0.383253      -0.475321       -0.38893              0
394      -0.261524      -0.384954      -0.477815      -0.390513              0
395      -0.262701      -0.386656      -0.480317      -0.392095              0
396       -0.26388      -0.388361      -0.482825      -0.393677              0
397      -0.265062      -0.390067      -0.485341      -0.395258              0
398      -0.266245      -0.391775      -0.487863       -0.39684              0
399      -0.267431      -0.393485      -0.490393       -0.39842              0
400       -0.26862      -0.395197       -0.49293      -0.400001              0
401      -0.269811      -0.396911      -0.495474      -0.401581              0
402      -0.271004      -0.398627      -0.498025       -0.40316              0
403      -0.272199      -0.400344      -0.500583      -0.404739              0
404      -0.273397      -0.402063      -0.503148      -0.406318              0
405      -0.274597      -0.403785       -0.50572      -0.407895              0
406      -0.275799      -0.405507      -0.508299      -0.409473              0
407      -0.277003      -0.407232      -0.510886      -0.411049              0
408       -0.27821      -0.408958      -0.513479      -0.412625              0
409      -0.279419      -0.410687       -0.51608        -0.4142              0
410      -0.280631      -0.412416      -0.518688      -0.415774              0
411      -0.281844      -0.414148      -0.521302      -0.417348              0
412       -0.28306      -0.415881      -0.523924       -0.41892              0
413      -0.284278      -0.417616      -0.526553      -0.420492              0
414      -0.285499      -0.419353       -0.52919      -0.422063              0
415      -0.286721      -0.421091      -0.531833      -0.423632              0
416      -0.287946      -0.422831      -0.534483      -0.425201              0
417      -0.289173      -0.424572      -0.537141      -0.426769              0
418      -0.290402      -0.426315      -0.539806      -0.428336              0
419      -0.291634       -0.42806      -0.542478      -0.429901              0
420      -0.292868      -0.429806      -0.545157      -0.431466              0
421      -0.294103      -0.431553      -0.547843      -0.433029              0
422      -0.295341      -0.433302      -0.550536      -0.434591              0
423      -0.296582      -0.435053      -0.553237      -0.436151              0
424      -0.297824      -0.436805      -0.555944      -0.437711              0
425      -0.299068      -0.438559      -0.558659      -0.439269              0
426      -0.300315      -0.440314      -0.561381      -0.440825              0
427      -0.301564      -0.442071       -0.56411      -0.442381              0
428      -0.302815      -0.443829      -0.566846      -0.443934              0
429      -0.304068      -0.445588       -0.56959      -0.445487              0
430      -0.305323      -0.447349       -0.57234      -0.447037              0
431       -0.30658      -0.449111      -0.575098      -0.448586              0
432       -0.30784      -0.450874      -0.577863      -0.450134              0
433      -0.309101      -0.452639      -0.580635       -0.45168              0
434      -0.310365      -0.454406      -0.583414      -0.453224              0
435       -0.31163      -0.456173      -0.586201      -0.454766              0
436      -0.312898      -0.457942      -0.588994      -0.456307              0
437      -0.314168      -0.459712      -0.591795      -0.457845              0
438       -0.31544      -0.461484      -0.594603      -0.459382              0
439      -0.316713      -0.463256      -0.597418      -0.460917              0
440      -0.317989       -0.46503       -0.60024       -0.46245              0
441      -0.319267      -0.466805       -0.60307      -0.463981              0
442      -0.320547      -0.468582      -0.605906       -0.46551              0
443      -0.321829      -0.470359       -0.60875      -0.467037              0
444      -0.323113      -0.472138      -0.611601      -0.468562              0
445      -0.324399      -0.473918      -0.614459      -0.470085              0
446      -0.325686      -0.475699      -0.617325      -0.471605              0
447      -0.326976      -0.477481      -0.620197      -0.473124              0
448      -0.328268      -0.479265      -0.623077       -0.47464              0
449      -0.329562      -0.481049      -0.625964      -0.476153              0
450      -0.330857      -0.482835      -0.628858      -0.477665              0
451      -0.332155      -0.484622      -0.631759      -0.479174              0
452      -0.333454      -0.486409      -0.634668       -0.48068              0
453      -0.334755      -0.488198      -0.637584      -0.482184              0
454      -0.336059      -0.489988      -0.640506      -0.483686              0
455      -0.337364      -0.491779      -0.643436      -0.485184              0
456      -0.338671      -0.493571      -0.646374      -0.486681              0
457      -0.339979      -0.495364      -0.649318      -0.488174              0
458       -0.34129      -0.497158       -0.65227      -0.489665              0
459      -0.342603      -0.498953      -0.655229      -0.491154              0
460      -0.343917      -0.500749      -0.658194      -0.492639              0
461      -0.345233      -0.502545      -0.661168      -0.494122              0
462      -0.346551      -0.504343      -0.664148      -0.495602              0
463       -0.34787      -0.506142      -0.667135      -0.497079              0
464      -0.349192      -0.507942       -0.67013      -0.498552              0
465      -0.350515      -0.509742      -0.673132      -0.500023              0
466       -0.35184      -0.511544      -0.676141      -0.501491              0
467      -0.353167      -0.513346      -0.679157      -0.502956              0
468      -0.354495      -0.515149      -0.682181      -0.504418              0
469      -0.355825      -0.516953      -0.685211      -0.505876              0
470      -0.357157      -0.518758      -0.688249      -0.507332              0
471      -0.358491      -0.520564      -0.691294      -0.508784              0
472      -0.359826       -0.52237      -0.694346      -0.510233              0
473      -0.361163      -0.524178      -0.697405      -0.511678              0
