1       -10.2281       -10.2281       -1.60083       -10.2281       -10.2281       -0.60084
2       -10.2281       -10.2282        -1.6008       -10.2281       -10.2282      -0.600841
3       -10.2281       -10.2282       -1.60074       -10.2281       -10.2282      -0.600841
4       -10.2281       -10.2283       -1.60066       -10.2281       -10.2283      -0.600841
5       -10.2281       -10.2284       -1.60056       -10.2281       -10.2284      -0.600841
6       -10.2281       -10.2286       -1.60044       -10.2281       -10.2286      -0.600841
7       -10.2281       -10.2287        -1.6003       -10.2281       -10.2287      -0.600841
8       -10.2281       -10.2289       -1.60014       -10.2281       -10.2289      -0.600841
9       -10.2281       -10.2291       -1.59995       -10.2281       -10.2291      -0.600841
10       -10.2281       -10.2294       -1.59975       -10.2281       -10.2294       -0.60084
11       -10.2281       -10.2296       -1.59952       -10.2281       -10.2297      -0.600839
12       -10.2281       -10.2299       -1.59928       -10.2281       -10.2299      -0.600838
13       -10.2281       -10.2302       -1.59902       -10.2281       -10.2303      -0.600835
14       -10.2281       -10.2306       -1.59873       -10.2281       -10.2306      -0.600832
15       -10.2281       -10.2309       -1.59843       -10.2281        -10.231      -0.600828
16       -10.2281       -10.2313       -1.59812       -10.2281       -10.2313      -0.600823
17       -10.2281       -10.2317       -1.59779       -10.2281       -10.2318      -0.600817
18       -10.2281       -10.2322       -1.59744       -10.2281       -10.2322      -0.600809
19       -10.2281       -10.2326       -1.59707       -10.2281       -10.2327        -0.6008
20       -10.2281       -10.2331       -1.59669       -10.2281       -10.2331      -0.600789
21       -10.2281       -10.2336        -1.5963       -10.2281       -10.2336      -0.600776
22       -10.2281       -10.2342        -1.5959       -10.2281       -10.2342      -0.600761
23       -10.2281       -10.2347       -1.59548       -10.2281       -10.2347      -0.600743
24       -10.2281       -10.2353       -1.59505       -10.2281       -10.2353      -0.600723
25       -10.2281       -10.2359       -1.59461       -10.2281       -10.2359      -0.600701
26       -10.2281       -10.2365       -1.59416       -10.2281       -10.2365      -0.600675
27       -10.2281       -10.2371       -1.59371       -10.2281       -10.2372      -0.600646
28       -10.2281       -10.2378       -1.59324       -10.2281       -10.2378      -0.600614
29       -10.2281       -10.2385       -1.59277       -10.2281       -10.2385      -0.600578
30       -10.2281       -10.2392       -1.59229       -10.2281       -10.2392      -0.600538
31       -10.2281       -10.2399        -1.5918       -10.2281         -10.24      -0.600494
32       -10.2281       -10.2407       -1.59131       -10.2281       -10.2407      -0.600445
33       -10.2281       -10.2415       -1.59082       -10.2281       -10.2415      -0.600392
34       -10.2281       -10.2423       -1.59033       -10.2281       -10.2423      -0.600333
35       -10.2281       -10.2431       -1.58983       -10.2281       -10.2431       -0.60027
36       -10.2281       -10.2439       -1.58933       -10.2281        -10.244      -0.600201
37       -10.2281       -10.2448       -1.58883       -10.2281       -10.2448      -0.600126
38       -10.2281       -10.2457       -1.58833       -10.2281       -10.2457      -0.600046
39       -10.2281       -10.2466       -1.58784       -10.2281       -10.2466      -0.599959
40       -10.2281       -10.2475       -1.58734       -10.2281       -10.2475      -0.599866
41       -10.2281       -10.2484       -1.58685       -10.2281       -10.2485      -0.599765
42       -10.2281       -10.2494       -1.58636       -10.2281       -10.2494      -0.599658
43       -10.2281       -10.2503       -1.58588       -10.2281       -10.2504      -0.599544
