1              0       -25.2609        22.2322              0       -25.3657     -0.0822199
2              0       -25.2428        22.1561              0        -25.347     -0.0663869
3              0       -25.2126        22.0295              0       -25.3158     -0.0400242
4              0       -25.1705         21.853              0       -25.2723     -0.0031707
5              0       -25.1165        21.6271              0       -25.2164      0.0441193
6              0       -25.0508        21.3528              0       -25.1484       0.101776
7              0       -24.9734         21.031              0       -25.0683       0.169712
8              0       -24.8845         20.663              0       -24.9764       0.247827
9              0       -24.7843          20.25              0       -24.8728          0.336
10              0        -24.673        19.7935              0       -24.7577       0.434098
11              0       -24.5508        19.2951              0       -24.6314       0.541966
12              0       -24.4179        18.7567              0        -24.494       0.659437
13              0       -24.2746        18.1799              0        -24.346       0.786321
14              0       -24.1212        17.5668              0       -24.1875       0.922414
15              0       -23.9579        16.9195              0       -24.0188        1.06749
16              0        -23.785        16.2399              0       -23.8403        1.22131
17              0        -23.603        15.5303              0       -23.6524        1.38361
18              0        -23.412        14.7929              0       -23.4552        1.55411
19              0       -23.2125        14.0299              0       -23.2493        1.73251
20              0       -23.0047        13.2436              0        -23.035        1.91849
21              0       -22.7891        12.4363              0       -22.8127        2.11171
22              0        -22.566        11.6103              0       -22.5827         2.3118
23              0       -22.3357        10.7678              0       -22.3454        2.51838
24              0       -22.0987        9.91124              0       -22.1012        2.73106
25              0       -21.8554         9.0427              0       -21.8506         2.9494
26              0        -21.606        8.16445              0       -21.5939        3.17297
27              0       -21.3511        7.27866              0       -21.3315        3.40129
28              0       -21.0909        6.38745              0       -21.0639        3.63389
29              0       -20.8259         5.4929              0       -20.7914        3.87026
30              0       -20.5565        4.59705              0       -20.5144        4.10988
31              0       -20.2829        3.70186              0       -20.2333         4.3522
32              0       -20.0057        2.80923              0       -19.9486        4.59666
33              0       -19.7251        1.92102              0       -19.6605        4.84269
34              0       -19.4415        1.03901              0       -19.3695         5.0897
35              0       -19.1553       0.164913              0       -19.0759        5.33707
36              0       -18.8668      -0.699611              0       -18.7801        5.58417
37              0       -18.5764       -1.55298              0       -18.4824        5.83039
38              0       -18.2844       -2.39367              0       -18.1833        6.07507
39              0       -17.9911       -3.22022              0       -17.8829        6.31755
40              0       -17.6968       -4.03125              0       -17.5817        6.55719
41              0       -17.4018       -4.82543              0         -17.28         6.7933
42              0       -17.1065        -5.6015              0        -16.978        7.02523
43              0       -16.8111       -6.35825              0       -16.6761        7.25231
44              0       -16.5159       -7.09455              0       -16.3745        7.47386
45              0       -16.2211       -7.80933              0       -16.0735        7.68922
46              0        -15.927       -8.50156              0       -15.7733        7.89775
47              0       -15.6338       -9.17029              0       -15.4742        8.09879
48              0       -15.3418       -9.81462              0       -15.1765        8.29172
49              0       -15.0511       -10.4337              0       -14.8803        8.47592
50              0       -14.7621       -11.0268              0       -14.5858        8.65079
51              0       -14.4748       -11.5931              0       -14.2933        8.81575
52              0       -14.1894        -12.132              0       -14.0029        8.97025
53              0       -13.9062       -12.6429              0       -13.7148        9.11378
54              0       -13.6253       -13.1252              0       -13.4292        9.24583
55              0       -13.3468       -13.5784              0       -13.1462        9.36594
56              0       -13.0709       -14.0021              0       -12.8659         9.4737
57              0       -12.7978       -14.3959              0       -12.5886         9.5687
58              0       -12.5274       -14.7594              0       -12.3142        9.65061
59              0         -12.26       -15.0924              0        -12.043        9.71912
60              0       -11.9956       -15.3946              0        -11.775        9.77398
61              0       -11.7344       -15.6659              0       -11.5103        9.81495
62              0       -11.4765       -15.9062              0        -11.249        9.84189
63              0       -11.2218       -16.1155              0       -10.9911        9.85468
64              0       -10.9705       -16.2936              0       -10.7368        9.85324
65              0       -10.7226       -16.4407              0       -10.4861        9.83756
66              0       -10.4782       -16.5569              0        -10.239        9.80769
67              0       -10.2374       -16.6423              0       -9.99561        9.76369
68              0       -10.0001       -16.6971              0       -9.75593        9.70573
69              0       -9.76644       -16.7217              0       -9.51999        9.63397
70              0       -9.53641       -16.7163              0       -9.28783        9.54866
71              0       -9.31003       -16.6812              0       -9.05945         9.4501
72              0       -9.08732       -16.6169              0       -8.83488         9.3386
73              0        -8.8683       -16.5238              0       -8.61411        9.21456
74              0       -8.65295       -16.4025              0       -8.39714        9.07839
75              0       -8.44129       -16.2534              0       -8.18398        8.93056
76              0       -8.23331       -16.0771              0       -7.97461        8.77158
77              0       -8.02901       -15.8743              0       -7.76903        8.60198
78              0       -7.82836       -15.6455              0       -7.56721        8.42234
79              0       -7.63136       -15.3915              0       -7.36914        8.23326
80              0       -7.43798       -15.1129              0       -7.17479        8.03538
81              0        -7.2482       -14.8105              0       -6.98413        7.82934
82              0       -7.06199       -14.4851              0       -6.79714        7.61583
83              0       -6.87933       -14.1374              0       -6.61378        7.39553
84              0       -6.70019       -13.7682              0       -6.43402        7.16916
85              0       -6.52452       -13.3784              0       -6.25783        6.93742
86              0        -6.3523       -12.9687              0       -6.08515        6.70105
87              0       -6.18349       -12.5401              0       -5.91595        6.46077
88              0       -6.01805       -12.0934              0        -5.7502         6.2173
89              0       -5.85593       -11.6294              0       -5.58783        5.97138
90              0        -5.6971       -11.1491              0       -5.42881        5.72371
91              0        -5.5415       -10.6533              0       -5.27309        5.47501
92              0        -5.3891        -10.143              0       -5.12061        5.22597
93              0       -5.23984       -9.61892              0       -4.97134        4.97727
94              0       -5.09369       -9.08208              0       -4.82522        4.72958
95              0       -4.95059       -8.53333              0        -4.6822        4.48354
96              0       -4.81049       -7.97359              0       -4.54223        4.23977
97              0       -4.67335       -7.40373              0       -4.40525        3.99887
98              0       -4.53911       -6.82467              0       -4.27122        3.76142
99              0       -4.40772       -6.23729              0       -4.14008        3.52796
100              0       -4.27914       -5.64249              0       -4.01178        3.29901
101              0       -4.15332       -5.04114              0       -3.88626        3.07505
102              0        -4.0302       -4.43415              0       -3.76348        2.85656
103              0       -3.90973       -3.82239              0       -3.64338        2.64394
104              0       -3.79186       -3.20675              0       -3.52591        2.43761
105              0       -3.67655        -2.5881              0       -3.41101        2.23792
106              0       -3.56374       -1.96732              0       -3.29864         2.0452
107              0       -3.45338       -1.34529              0       -3.18874        1.85976
108              0       -3.34543      -0.722885              0       -3.08126        1.68187
109              0       -3.23983      -0.100967              0       -2.97615        1.51175
110              0       -3.13654       0.519591              0       -2.87337        1.34963
111              0       -3.03551        1.13792              0       -2.77286        1.19566
112              0       -2.93669        1.75316              0       -2.67457        1.05001
113              0       -2.84004        2.36444              0       -2.57845       0.912775
114              0        -2.7455        2.97091              0       -2.48447       0.784056
115              0       -2.65303         3.5717              0       -2.39256       0.663911
116              0       -2.56259        4.16596              0       -2.30269       0.552377
117              0       -2.47414        4.75285              0       -2.21482       0.449463
118              0       -2.38762        5.33151              0       -2.12888       0.355156
119              0         -2.303         5.9011              0       -2.04485       0.269419
120              0       -2.22023         6.4608              0       -1.96268       0.192196
121              0       -2.13927        7.00978              0       -1.88233       0.123408
122              0       -2.06009        7.54723              0       -1.80375      0.0629588
123              0       -1.98264        8.07234              0       -1.72691      0.0107337
124              0       -1.90687        8.58433              0       -1.65176     -0.0333982
125              0       -1.83277        9.08241              0       -1.57827      -0.069583
126              0       -1.76027        9.56585              0        -1.5064     -0.0979809
127              0       -1.68936        10.0339              0       -1.43612      -0.118765
128              0       -1.61998        10.4858              0       -1.36738      -0.132119
129              0       -1.55211         10.921              0       -1.30015      -0.138238
130              0       -1.48571        11.3387              0       -1.23439      -0.137328
131              0       -1.42075        11.7382              0       -1.17008      -0.129599
132              0        -1.3572        12.1191              0       -1.15097      -0.115413
133              0       -1.29501        12.4808              0       -1.14825      -0.094906
134              0       -1.23416        12.8227              0       -1.14553     -0.0682576
135              0       -1.17461        13.1442              0       -1.14282     -0.0357029
136              0       -1.11634        13.4451              0       -1.14012      0.0025195
137              0       -1.05932        13.7248              0       -1.13743      0.0461682
138              0       -1.03712        13.9831              0       -1.13474      0.0950001
139              0       -1.03549        14.2195              0       -1.13208       0.148771
140              0       -1.03387        14.4338              0       -1.12942       0.207236
141              0       -1.03227        14.6259              0       -1.12678        0.27015
142              0       -1.03067        14.7957              0       -1.12416        0.33727
143              0       -1.02909        14.9429              0       -1.12155       0.408354
144              0       -1.02752        15.0675              0       -1.11896        0.48316
145              0       -1.02596        15.1697              0       -1.11639       0.561451
146              0       -1.02442        15.2493              0       -1.11383       0.642991
147              0       -1.02288        15.3066              0        -1.1113       0.727547
148              0       -1.02136        15.3418              0       -1.10878       0.814889
149              0       -1.01985         15.355              0       -1.10628       0.904793
150              0       -1.01834        15.3466              0        -1.1038       0.997037
151              0       -1.01685        15.3168              0       -1.10135         1.0914
152              0       -1.01538        15.2661              0       -1.09891        1.18768
153              0       -1.01391        15.1949              0       -1.09649        1.28565
154              0       -1.01245        15.1037              0       -1.09409        1.38512
155              0         -1.011         14.993              0       -1.09172        1.48589
156              0       -1.00956        14.8633              0       -1.08936        1.58776
157              0       -1.00813        14.7154              0       -1.08703        1.69054
158              0       -1.00671        14.5497              0       -1.08472        1.79405
159              0        -1.0053         14.367              0       -1.08243        1.89811
160              0        -1.0039        14.1679              0       -1.08016        2.00253
161              0        -1.0025        13.9533              0       -1.07791        2.10716
162              0       -1.00112        13.7237              0       -1.07568        2.21183
163              0      -0.999736        13.4801              0       -1.07347        2.31637
164              0      -0.998363        13.2232              0       -1.07128        2.42063
165              0      -0.996997        12.9537              0       -1.06911        2.52445
166              0      -0.995636        12.6725              0       -1.06696         2.6277
167              0      -0.994282        12.3804              0       -1.06483        2.73022
168              0      -0.992932        12.0782              0       -1.06272        2.83188
169              0      -0.991587        11.7666              0       -1.06062        2.93254
170              0      -0.990247        11.4466              0       -1.05855        3.03207
171              0       -0.98891        11.1189              0       -1.05649        3.13036
172              0      -0.987577        10.7842              0       -1.05444        3.22726
173              0      -0.986247        10.4435              0       -1.05242        3.32267
174              0       -0.98492        10.0973              0       -1.05041        3.41647
175              0      -0.983595        9.74656              0       -1.04842        3.50855
176              0      -0.982272        9.39193              0       -1.04644        3.59879
177              0      -0.980951        9.03413              0       -1.04448         3.6871
178              0       -0.97963        8.67385              0       -1.04253        3.77336
179              0       -0.97831        8.31178              0        -1.0406        3.85748
180              0       -0.97699        7.94855              0       -1.03869        3.93936
181              0       -0.97567        7.58479              0       -1.03679        4.01891
182              0      -0.974349        7.22111              0        -1.0349        4.09602
183              0      -0.973028        6.85807              0       -1.03303        4.17062
184              0      -0.971705        6.49622              0       -1.03117        4.24261
185              0      -0.970381        6.13609              0       -1.02933         4.3119
186              0      -0.969055        5.77817              0        -1.0275        4.37842
187              0      -0.967727        5.42293              0       -1.02569        4.44207
188              0      -0.966396         5.0708              0       -1.02389        4.50277
189              0      -0.965062        4.72221              0        -1.0221        4.56044
190              0      -0.963725        4.37753              0       -1.02033        4.61501
191              0      -0.962385        4.03714              0       -1.01858        4.66639
192              0      -0.961041        3.70137              0       -1.01683        4.71451
193              0      -0.959693        3.37052              0       -1.01511        4.75928
194              0      -0.958341        3.04488              0       -1.01339        4.80064
195              0      -0.956986        2.72471              0        -1.0117        4.83849
196              0      -0.955626        2.41025              0       -1.01002        4.87277
197              0      -0.954261        2.10172              0       -1.00835         4.9034
198              0      -0.952893        1.79931              0        -1.0067         4.9303
199              0      -0.951519        1.50318              0       -1.00507        4.95338
200              0      -0.950141        1.21348              0       -1.00346        4.97258
201              0      -0.948758        0.93036              0       -1.00186         4.9878
202              0       -0.94737       0.653915              0       -1.00029        4.99897
